t,z_numerical,z_analytical,vz_numerical,vz_analytical,error_z
0.3649,2.346710408,2.346889391,-3.579669,-3.579669,0.00017898345
0.365,2.346352343,2.346531375,-3.58065,-3.58065,0.0001790325
0.3651,2.345994179,2.346173261,-3.581631,-3.581631,0.00017908155
0.3652,2.345635918,2.345815049,-3.582612,-3.582612,0.0001791306
0.3653,2.345277559,2.345456739,-3.583593,-3.583593,0.00017917965
0.3654,2.344919102,2.34509833,-3.584574,-3.584574,0.0001792287
0.3655,2.344560546,2.344739824,-3.585555,-3.585555,0.00017927775
0.3656,2.344201892,2.344381219,-3.586536,-3.586536,0.0001793268
0.3657,2.343843141,2.344022517,-3.587517,-3.587517,0.00017937585
0.3658,2.343484291,2.343663716,-3.588498,-3.588498,0.0001794249
0.3659,2.343125343,2.343304817,-3.589479,-3.589479,0.00017947395
0.366,2.342766297,2.34294582,-3.59046,-3.59046,0.000179523
0.3661,2.342407153,2.342586725,-3.591441,-3.591441,0.00017957205
0.3662,2.342047911,2.342227532,-3.592422,-3.592422,0.0001796211
0.3663,2.34168857,2.341868241,-3.593403,-3.593403,0.00017967015
0.3664,2.341329132,2.341508851,-3.594384,-3.594384,0.0001797192
0.3665,2.340969596,2.341149364,-3.595365,-3.595365,0.00017976825
0.3666,2.340609961,2.340789778,-3.596346,-3.596346,0.0001798173
0.3667,2.340250228,2.340430095,-3.597327,-3.597327,0.00017986635
0.3668,2.339890397,2.340070313,-3.598308,-3.598308,0.0001799154
0.3669,2.339530469,2.339710433,-3.599289,-3.599289,0.00017996445
0.367,2.339170442,2.339350455,-3.60027,-3.60027,0.0001800135
0.3671,2.338810316,2.338990379,-3.601251,-3.601251,0.00018006255
0.3672,2.338450093,2.338630205,-3.602232,-3.602232,0.0001801116
0.3673,2.338089772,2.338269933,-3.603213,-3.603213,0.00018016065
0.3674,2.337729353,2.337909562,-3.604194,-3.604194,0.0001802097
0.3675,2.337368835,2.337549094,-3.605175,-3.605175,0.00018025875
0.3676,2.337008219,2.337188527,-3.606156,-3.606156,0.0001803078
0.3677,2.336647506,2.336827863,-3.607137,-3.607137,0.00018035685
0.3678,2.336286694,2.3364671,-3.608118,-3.608118,0.0001804059
0.3679,2.335925784,2.336106239,-3.609099,-3.609099,0.00018045495
0.368,2.335564776,2.33574528,-3.61008,-3.61008,0.000180504
0.3681,2.33520367,2.335384223,-3.611061,-3.611061,0.00018055305
0.3682,2.334842466,2.335023068,-3.612042,-3.612042,0.0001806021
0.3683,2.334481163,2.334661815,-3.613023,-3.613023,0.00018065115
0.3684,2.334119763,2.334300463,-3.614004,-3.614004,0.0001807002
0.3685,2.333758265,2.333939014,-3.614985,-3.614985,0.00018074925
0.3686,2.333396668,2.333577466,-3.615966,-3.615966,0.0001807983
0.3687,2.333034973,2.333215821,-3.616947,-3.616947,0.00018084735
0.3688,2.33267318,2.332854077,-3.617928,-3.617928,0.0001808964
0.3689,2.33231129,2.332492235,-3.618909,-3.618909,0.00018094545
0.369,2.331949301,2.332130295,-3.61989,-3.61989,0.0001809945
0.3691,2.331587213,2.331768257,-3.620871,-3.620871,0.00018104355
0.3692,2.331225028,2.331406121,-3.621852,-3.621852,0.0001810926
0.3693,2.330862745,2.331043887,-3.622833,-3.622833,0.00018114165
0.3694,2.330500364,2.330681554,-3.623814,-3.623814,0.0001811907
0.3695,2.330137884,2.330319124,-3.624795,-3.624795,0.00018123975
0.3696,2.329775306,2.329956595,-3.625776,-3.625776,0.0001812888
0.3697,2.329412631,2.329593969,-3.626757,-3.626757,0.00018133785
0.3698,2.329049857,2.329231244,-3.627738,-3.627738,0.0001813869
0.3699,2.328686985,2.328868421,-3.628719,-3.628719,0.00018143595
0.37,2.328324015,2.3285055,-3.6297,-3.6297,0.000181485
0.3701,2.327960947,2.328142481,-3.630681,-3.630681,0.00018153405
0.3702,2.327597781,2.327779364,-3.631662,-3.631662,0.0001815831
0.3703,2.327234516,2.327416149,-3.632643,-3.632643,0.00018163215
0.3704,2.326871154,2.327052835,-3.633624,-3.633624,0.0001816812
0.3705,2.326507694,2.326689424,-3.634605,-3.634605,0.00018173025
0.3706,2.326144135,2.326325914,-3.635586,-3.635586,0.0001817793
0.3707,2.325780478,2.325962307,-3.636567,-3.636567,0.00018182835
0.3708,2.325416723,2.325598601,-3.637548,-3.637548,0.0001818774
0.3709,2.325052871,2.325234797,-3.638529,-3.638529,0.00018192645
0.371,2.32468892,2.324870895,-3.63951,-3.63951,0.0001819755
0.3711,2.32432487,2.324506895,-3.640491,-3.640491,0.00018202455
0.3712,2.323960723,2.324142797,-3.641472,-3.641472,0.0001820736
0.3713,2.323596478,2.323778601,-3.642453,-3.642453,0.00018212265
0.3714,2.323232135,2.323414306,-3.643434,-3.643434,0.0001821717
0.3715,2.322867693,2.323049914,-3.644415,-3.644415,0.00018222075
0.3716,2.322503153,2.322685423,-3.645396,-3.645396,0.0001822698
0.3717,2.322138516,2.322320835,-3.646377,-3.646377,0.00018231885
0.3718,2.32177378,2.321956148,-3.647358,-3.647358,0.0001823679
0.3719,2.321408946,2.321591363,-3.648339,-3.648339,0.00018241695
0.372,2.321044014,2.32122648,-3.64932,-3.64932,0.000182466
0.3721,2.320678984,2.320861499,-3.650301,-3.650301,0.00018251505
0.3722,2.320313856,2.32049642,-3.651282,-3.651282,0.0001825641
0.3723,2.319948629,2.320131243,-3.652263,-3.652263,0.00018261315
0.3724,2.319583305,2.319765967,-3.653244,-3.653244,0.0001826622
0.3725,2.319217883,2.319400594,-3.654225,-3.654225,0.00018271125
0.3726,2.318852362,2.319035122,-3.655206,-3.655206,0.0001827603
0.3727,2.318486743,2.318669553,-3.656187,-3.656187,0.00018280935
0.3728,2.318121026,2.318303885,-3.657168,-3.657168,0.0001828584
0.3729,2.317755212,2.317938119,-3.658149,-3.658149,0.00018290745
0.373,2.317389299,2.317572255,-3.65913,-3.65913,0.0001829565
0.3731,2.317023287,2.317206293,-3.660111,-3.660111,0.00018300555
0.3732,2.316657178,2.316840233,-3.661092,-3.661092,0.0001830546
0.3733,2.316290971,2.316474075,-3.662073,-3.662073,0.00018310365
0.3734,2.315924666,2.316107818,-3.663054,-3.663054,0.0001831527
0.3735,2.315558262,2.315741464,-3.664035,-3.664035,0.00018320175
0.3736,2.31519176,2.315375011,-3.665016,-3.665016,0.0001832508
0.3737,2.314825161,2.315008461,-3.665997,-3.665997,0.00018329985
0.3738,2.314458463,2.314641812,-3.666978,-3.666978,0.0001833489
0.3739,2.314091667,2.314275065,-3.667959,-3.667959,0.00018339795
0.374,2.313724773,2.31390822,-3.66894,-3.66894,0.000183447
0.3741,2.313357781,2.313541277,-3.669921,-3.669921,0.00018349605
0.3742,2.312990691,2.313174236,-3.670902,-3.670902,0.0001835451
0.3743,2.312623502,2.312807097,-3.671883,-3.671883,0.00018359415
0.3744,2.312256216,2.312439859,-3.672864,-3.672864,0.0001836432
0.3745,2.311888832,2.312072524,-3.673845,-3.673845,0.00018369225
0.3746,2.311521349,2.31170509,-3.674826,-3.674826,0.0001837413
0.3747,2.311153768,2.311337559,-3.675807,-3.675807,0.00018379035
0.3748,2.310786089,2.310969929,-3.676788,-3.676788,0.0001838394
0.3749,2.310418313,2.310602201,-3.677769,-3.677769,0.00018388845
0.375,2.310050438,2.310234375,-3.67875,-3.67875,0.0001839375
0.3751,2.309682464,2.309866451,-3.679731,-3.679731,0.00018398655
0.3752,2.309314393,2.309498429,-3.680712,-3.680712,0.0001840356
0.3753,2.308946224,2.309130309,-3.681693,-3.681693,0.00018408465
0.3754,2.308577957,2.30876209,-3.682674,-3.682674,0.0001841337
0.3755,2.308209591,2.308393774,-3.683655,-3.683655,0.00018418275
0.3756,2.307841127,2.308025359,-3.684636,-3.684636,0.0001842318
0.3757,2.307472566,2.307656847,-3.685617,-3.685617,0.00018428085
0.3758,2.307103906,2.307288236,-3.686598,-3.686598,0.0001843299
0.3759,2.306735148,2.306919527,-3.687579,-3.687579,0.00018437895
0.376,2.306366292,2.30655072,-3.68856,-3.68856,0.000184428
0.3761,2.305997338,2.306181815,-3.689541,-3.689541,0.00018447705
0.3762,2.305628286,2.305812812,-3.690522,-3.690522,0.0001845261
0.3763,2.305259135,2.305443711,-3.691503,-3.691503,0.00018457515
0.3764,2.304889887,2.305074511,-3.692484,-3.692484,0.0001846242
0.3765,2.304520541,2.304705214,-3.693465,-3.693465,0.00018467325
0.3766,2.304151096,2.304335818,-3.694446,-3.694446,0.0001847223
0.3767,2.303781553,2.303966325,-3.695427,-3.695427,0.00018477135
0.3768,2.303411912,2.303596733,-3.696408,-3.696408,0.0001848204
0.3769,2.303042174,2.303227043,-3.697389,-3.697389,0.00018486945
0.377,2.302672337,2.302857255,-3.69837,-3.69837,0.0001849185
0.3771,2.302302401,2.302487369,-3.699351,-3.699351,0.00018496755
0.3772,2.301932368,2.302117385,-3.700332,-3.700332,0.0001850166
0.3773,2.301562237,2.301747303,-3.701313,-3.701313,0.00018506565
0.3774,2.301192008,2.301377122,-3.702294,-3.702294,0.0001851147
0.3775,2.30082168,2.301006844,-3.703275,-3.703275,0.00018516375
0.3776,2.300451254,2.300636467,-3.704256,-3.704256,0.0001852128
0.3777,2.300080731,2.300265993,-3.705237,-3.705237,0.00018526185
0.3778,2.299710109,2.29989542,-3.706218,-3.706218,0.0001853109
0.3779,2.299339389,2.299524749,-3.707199,-3.707199,0.00018535995
0.378,2.298968571,2.29915398,-3.70818,-3.70818,0.000185409
0.3781,2.298597655,2.298783113,-3.709161,-3.709161,0.00018545805
0.3782,2.298226641,2.298412148,-3.710142,-3.710142,0.0001855071
0.3783,2.297855528,2.298041085,-3.711123,-3.711123,0.00018555615
0.3784,2.297484318,2.297669923,-3.712104,-3.712104,0.0001856052
0.3785,2.29711301,2.297298664,-3.713085,-3.713085,0.00018565425
0.3786,2.296741603,2.296927306,-3.714066,-3.714066,0.0001857033
0.3787,2.296370098,2.296555851,-3.715047,-3.715047,0.00018575235
0.3788,2.295998495,2.296184297,-3.716028,-3.716028,0.0001858014
0.3789,2.295626795,2.295812645,-3.717009,-3.717009,0.00018585045
0.379,2.295254996,2.295440895,-3.71799,-3.71799,0.0001858995
0.3791,2.294883098,2.295069047,-3.718971,-3.718971,0.00018594855
0.3792,2.294511103,2.294697101,-3.719952,-3.719952,0.0001859976
0.3793,2.29413901,2.294325057,-3.720933,-3.720933,0.00018604665
0.3794,2.293766819,2.293952914,-3.721914,-3.721914,0.0001860957
0.3795,2.293394529,2.293580674,-3.722895,-3.722895,0.00018614475
0.3796,2.293022141,2.293208335,-3.723876,-3.723876,0.0001861938
0.3797,2.292649656,2.292835899,-3.724857,-3.724857,0.00018624285
0.3798,2.292277072,2.292463364,-3.725838,-3.725838,0.0001862919
0.3799,2.29190439,2.292090731,-3.726819,-3.726819,0.00018634095
0.38,2.29153161,2.291718,-3.7278,-3.7278,0.00018639
0.3801,2.291158732,2.291345171,-3.728781,-3.728781,0.00018643905
0.3802,2.290785756,2.290972244,-3.729762,-3.729762,0.0001864881
0.3803,2.290412681,2.290599219,-3.730743,-3.730743,0.00018653715
0.3804,2.290039509,2.290226095,-3.731724,-3.731724,0.0001865862
0.3805,2.289666239,2.289852874,-3.732705,-3.732705,0.00018663525
0.3806,2.28929287,2.289479554,-3.733686,-3.733686,0.0001866843
0.3807,2.288919403,2.289106137,-3.734667,-3.734667,0.00018673335
0.3808,2.288545838,2.288732621,-3.735648,-3.735648,0.0001867824
0.3809,2.288172176,2.288359007,-3.736629,-3.736629,0.00018683145
0.381,2.287798415,2.287985295,-3.73761,-3.73761,0.0001868805
0.3811,2.287424555,2.287611485,-3.738591,-3.738591,0.00018692955
0.3812,2.287050598,2.287237577,-3.739572,-3.739572,0.0001869786
0.3813,2.286676543,2.286863571,-3.740553,-3.740553,0.00018702765
0.3814,2.28630239,2.286489466,-3.741534,-3.741534,0.0001870767
0.3815,2.285928138,2.286115264,-3.742515,-3.742515,0.00018712575
0.3816,2.285553788,2.285740963,-3.743496,-3.743496,0.0001871748
0.3817,2.285179341,2.285366565,-3.744477,-3.744477,0.00018722385
0.3818,2.284804795,2.284992068,-3.745458,-3.745458,0.0001872729
0.3819,2.284430151,2.284617473,-3.746439,-3.746439,0.00018732195
0.382,2.284055409,2.28424278,-3.74742,-3.74742,0.000187371
0.3821,2.283680569,2.283867989,-3.748401,-3.748401,0.00018742005
0.3822,2.283305631,2.2834931,-3.749382,-3.749382,0.0001874691
0.3823,2.282930594,2.283118113,-3.750363,-3.750363,0.00018751815
0.3824,2.28255546,2.282743027,-3.751344,-3.751344,0.0001875672
0.3825,2.282180228,2.282367844,-3.752325,-3.752325,0.00018761625
0.3826,2.281804897,2.281992562,-3.753306,-3.753306,0.0001876653
0.3827,2.281429468,2.281617183,-3.754287,-3.754287,0.00018771435
0.3828,2.281053941,2.281241705,-3.755268,-3.755268,0.0001877634
0.3829,2.280678317,2.280866129,-3.756249,-3.756249,0.00018781245
0.383,2.280302594,2.280490455,-3.75723,-3.75723,0.0001878615
0.3831,2.279926772,2.280114683,-3.758211,-3.758211,0.00018791055
0.3832,2.279550853,2.279738813,-3.759192,-3.759192,0.0001879596
0.3833,2.279174836,2.279362845,-3.760173,-3.760173,0.00018800865
0.3834,2.278798721,2.278986778,-3.761154,-3.761154,0.0001880577
0.3835,2.278422507,2.278610614,-3.762135,-3.762135,0.00018810675
0.3836,2.278046195,2.278234351,-3.763116,-3.763116,0.0001881558
0.3837,2.277669786,2.277857991,-3.764097,-3.764097,0.00018820485
0.3838,2.277293278,2.277481532,-3.765078,-3.765078,0.0001882539
0.3839,2.276916672,2.277104975,-3.766059,-3.766059,0.00018830295
0.384,2.276539968,2.27672832,-3.76704,-3.76704,0.000188352
0.3841,2.276163166,2.276351567,-3.768021,-3.768021,0.00018840105
0.3842,2.275786266,2.275974716,-3.769002,-3.769002,0.0001884501
0.3843,2.275409267,2.275597767,-3.769983,-3.769983,0.00018849915
0.3844,2.275032171,2.275220719,-3.770964,-3.770964,0.0001885482
0.3845,2.274654977,2.274843574,-3.771945,-3.771945,0.00018859725
0.3846,2.274277684,2.27446633,-3.772926,-3.772926,0.0001886463
0.3847,2.273900293,2.274088989,-3.773907,-3.773907,0.00018869535
0.3848,2.273522804,2.273711549,-3.774888,-3.774888,0.0001887444
0.3849,2.273145218,2.273334011,-3.775869,-3.775869,0.00018879345
0.385,2.272767533,2.272956375,-3.77685,-3.77685,0.0001888425
0.3851,2.272389749,2.272578641,-3.777831,-3.777831,0.00018889155
0.3852,2.272011868,2.272200809,-3.778812,-3.778812,0.0001889406
0.3853,2.271633889,2.271822879,-3.779793,-3.779793,0.00018898965
0.3854,2.271255812,2.27144485,-3.780774,-3.780774,0.0001890387
0.3855,2.270877636,2.271066724,-3.781755,-3.781755,0.00018908775
0.3856,2.270499362,2.270688499,-3.782736,-3.782736,0.0001891368
0.3857,2.270120991,2.270310177,-3.783717,-3.783717,0.00018918585
0.3858,2.269742521,2.269931756,-3.784698,-3.784698,0.0001892349
0.3859,2.269363953,2.269553237,-3.785679,-3.785679,0.00018928395
0.386,2.268985287,2.26917462,-3.78666,-3.78666,0.000189333
0.3861,2.268606523,2.268795905,-3.787641,-3.787641,0.00018938205
0.3862,2.268227661,2.268417092,-3.788622,-3.788622,0.0001894311
0.3863,2.2678487,2.268038181,-3.789603,-3.789603,0.00018948015
0.3864,2.267469642,2.267659171,-3.790584,-3.790584,0.0001895292
0.3865,2.267090486,2.267280064,-3.791565,-3.791565,0.00018957825
0.3866,2.266711231,2.266900858,-3.792546,-3.792546,0.0001896273
0.3867,2.266331878,2.266521555,-3.793527,-3.793527,0.00018967635
0.3868,2.265952427,2.266142153,-3.794508,-3.794508,0.0001897254
0.3869,2.265572879,2.265762653,-3.795489,-3.795489,0.00018977445
0.387,2.265193232,2.265383055,-3.79647,-3.79647,0.0001898235
0.3871,2.264813486,2.265003359,-3.797451,-3.797451,0.00018987255
0.3872,2.264433643,2.264623565,-3.798432,-3.798432,0.0001899216
0.3873,2.264053702,2.264243673,-3.799413,-3.799413,0.00018997065
0.3874,2.263673663,2.263863682,-3.800394,-3.800394,0.0001900197
0.3875,2.263293525,2.263483594,-3.801375,-3.801375,0.00019006875
0.3876,2.262913289,2.263103407,-3.802356,-3.802356,0.0001901178
0.3877,2.262532956,2.262723123,-3.803337,-3.803337,0.00019016685
0.3878,2.262152524,2.26234274,-3.804318,-3.804318,0.0001902159
0.3879,2.261771994,2.261962259,-3.805299,-3.805299,0.00019026495
0.388,2.261391366,2.26158168,-3.80628,-3.80628,0.000190314
0.3881,2.26101064,2.261201003,-3.807261,-3.807261,0.00019036305
0.3882,2.260629816,2.260820228,-3.808242,-3.808242,0.0001904121
0.3883,2.260248893,2.260439355,-3.809223,-3.809223,0.00019046115
0.3884,2.259867873,2.260058383,-3.810204,-3.810204,0.0001905102
0.3885,2.259486755,2.259677314,-3.811185,-3.811185,0.00019055925
0.3886,2.259105538,2.259296146,-3.812166,-3.812166,0.0001906083
0.3887,2.258724223,2.258914881,-3.813147,-3.813147,0.00019065735
0.3888,2.25834281,2.258533517,-3.814128,-3.814128,0.0001907064
0.3889,2.2579613,2.258152055,-3.815109,-3.815109,0.00019075545
0.389,2.257579691,2.257770495,-3.81609,-3.81609,0.0001908045
0.3891,2.257197983,2.257388837,-3.817071,-3.817071,0.00019085355
0.3892,2.256816178,2.257007081,-3.818052,-3.818052,0.0001909026
0.3893,2.256434275,2.256625227,-3.819033,-3.819033,0.00019095165
0.3894,2.256052274,2.256243274,-3.820014,-3.820014,0.0001910007
0.3895,2.255670174,2.255861224,-3.820995,-3.820995,0.00019104975
0.3896,2.255287976,2.255479075,-3.821976,-3.821976,0.0001910988
0.3897,2.254905681,2.255096829,-3.822957,-3.822957,0.00019114785
0.3898,2.254523287,2.254714484,-3.823938,-3.823938,0.0001911969
0.3899,2.254140795,2.254332041,-3.824919,-3.824919,0.00019124595
0.39,2.253758205,2.2539495,-3.8259,-3.8259,0.000191295
0.3901,2.253375517,2.253566861,-3.826881,-3.826881,0.00019134405
0.3902,2.252992731,2.253184124,-3.827862,-3.827862,0.0001913931
0.3903,2.252609846,2.252801289,-3.828843,-3.828843,0.00019144215
0.3904,2.252226864,2.252418355,-3.829824,-3.829824,0.0001914912
0.3905,2.251843784,2.252035324,-3.830805,-3.830805,0.00019154025
0.3906,2.251460605,2.251652194,-3.831786,-3.831786,0.0001915893
0.3907,2.251077328,2.251268967,-3.832767,-3.832767,0.00019163835
0.3908,2.250693953,2.250885641,-3.833748,-3.833748,0.0001916874
0.3909,2.250310481,2.250502217,-3.834729,-3.834729,0.00019173645
0.391,2.24992691,2.250118695,-3.83571,-3.83571,0.0001917855
0.3911,2.24954324,2.249735075,-3.836691,-3.836691,0.00019183455
0.3912,2.249159473,2.249351357,-3.837672,-3.837672,0.0001918836
0.3913,2.248775608,2.248967541,-3.838653,-3.838653,0.00019193265
0.3914,2.248391645,2.248583626,-3.839634,-3.839634,0.0001919817
0.3915,2.248007583,2.248199614,-3.840615,-3.840615,0.00019203075
0.3916,2.247623423,2.247815503,-3.841596,-3.841596,0.0001920798
0.3917,2.247239166,2.247431295,-3.842577,-3.842577,0.00019212885
0.3918,2.24685481,2.247046988,-3.843558,-3.843558,0.0001921779
0.3919,2.246470356,2.246662583,-3.844539,-3.844539,0.00019222695
0.392,2.246085804,2.24627808,-3.84552,-3.84552,0.000192276
0.3921,2.245701154,2.245893479,-3.846501,-3.846501,0.00019232505
0.3922,2.245316406,2.24550878,-3.847482,-3.847482,0.0001923741
0.3923,2.244931559,2.245123983,-3.848463,-3.848463,0.00019242315
0.3924,2.244546615,2.244739087,-3.849444,-3.849444,0.0001924722
0.3925,2.244161573,2.244354094,-3.850425,-3.850425,0.00019252125
0.3926,2.243776432,2.243969002,-3.851406,-3.851406,0.0001925703
0.3927,2.243391193,2.243583813,-3.852387,-3.852387,0.00019261935
0.3928,2.243005856,2.243198525,-3.853368,-3.853368,0.0001926684
0.3929,2.242620422,2.242813139,-3.854349,-3.854349,0.00019271745
0.393,2.242234889,2.242427655,-3.85533,-3.85533,0.0001927665
0.3931,2.241849257,2.242042073,-3.856311,-3.856311,0.00019281555
0.3932,2.241463528,2.241656393,-3.857292,-3.857292,0.0001928646
0.3933,2.241077701,2.241270615,-3.858273,-3.858273,0.00019291365
0.3934,2.240691776,2.240884738,-3.859254,-3.859254,0.0001929627
0.3935,2.240305752,2.240498764,-3.860235,-3.860235,0.00019301175
0.3936,2.23991963,2.240112691,-3.861216,-3.861216,0.0001930608
0.3937,2.239533411,2.239726521,-3.862197,-3.862197,0.00019310985
0.3938,2.239147093,2.239340252,-3.863178,-3.863178,0.0001931589
0.3939,2.238760677,2.238953885,-3.864159,-3.864159,0.00019320795
0.394,2.238374163,2.23856742,-3.86514,-3.86514,0.000193257
0.3941,2.237987551,2.238180857,-3.866121,-3.866121,0.00019330605
0.3942,2.237600841,2.237794196,-3.867102,-3.867102,0.0001933551
0.3943,2.237214032,2.237407437,-3.868083,-3.868083,0.00019340415
0.3944,2.236827126,2.237020579,-3.869064,-3.869064,0.0001934532
0.3945,2.236440122,2.236633624,-3.870045,-3.870045,0.00019350225
0.3946,2.236053019,2.23624657,-3.871026,-3.871026,0.0001935513
0.3947,2.235665818,2.235859419,-3.872007,-3.872007,0.00019360035
0.3948,2.235278519,2.235472169,-3.872988,-3.872988,0.0001936494
0.3949,2.234891123,2.235084821,-3.873969,-3.873969,0.00019369845
0.395,2.234503628,2.234697375,-3.87495,-3.87495,0.0001937475
0.3951,2.234116034,2.234309831,-3.875931,-3.875931,0.00019379655
0.3952,2.233728343,2.233922189,-3.876912,-3.876912,0.0001938456
0.3953,2.233340554,2.233534449,-3.877893,-3.877893,0.00019389465
0.3954,2.232952667,2.23314661,-3.878874,-3.878874,0.0001939437
0.3955,2.232564681,2.232758674,-3.879855,-3.879855,0.00019399275
0.3956,2.232176597,2.232370639,-3.880836,-3.880836,0.0001940418
0.3957,2.231788416,2.231982507,-3.881817,-3.881817,0.00019409085
0.3958,2.231400136,2.231594276,-3.882798,-3.882798,0.0001941399
0.3959,2.231011758,2.231205947,-3.883779,-3.883779,0.00019418895
0.396,2.230623282,2.23081752,-3.88476,-3.88476,0.000194238
0.3961,2.230234708,2.230428995,-3.885741,-3.885741,0.00019428705
0.3962,2.229846036,2.230040372,-3.886722,-3.886722,0.0001943361
0.3963,2.229457265,2.229651651,-3.887703,-3.887703,0.00019438515
0.3964,2.229068397,2.229262831,-3.888684,-3.888684,0.0001944342
